record_id,institution_id,year,rating,overall_score,student_satisfaction_pct,graduate_outcome_pct,attendance_rate_pct
2693,898,2023,Outstanding,87,,,85.4
2694,898,2024,Good,82,,,92.3
2695,899,2022,Good,73,,,93.0
2696,899,2023,Good,73,,,86.1
2697,899,2024,Outstanding,89,,,85.6
2698,900,2022,Outstanding,99,,,96.4
2699,900,2023,Good,82,,,86.3
2700,900,2024,Good,80,,,93.0
2701,901,2022,Outstanding,93,,,97.4
2702,901,2023,Outstanding,86,,,87.6
2703,901,2024,Outstanding,93,,,89.5
2704,902,2022,Good,69,,,88.7
2705,902,2023,Good,65,,,92.1
2706,902,2024,Outstanding,100,,,85.6
2707,903,2022,Outstanding,96,,,91.3
2708,903,2023,Good,78,,,94.7
2709,903,2024,Outstanding,93,,,87.5
2710,904,2022,Good,79,,,85.9
2711,904,2023,Outstanding,88,,,93.8
2712,904,2024,Good,74,,,90.6
2713,905,2022,Good,69,,,97.9
2714,905,2023,Outstanding,90,,,93.0
2715,905,2024,Outstanding,92,,,94.8
2716,906,2022,Good,81,,,94.1
2717,906,2023,Inadequate,36,,,97.3
2718,906,2024,Requires Improvement,52,,,87.9
2719,907,2022,Inadequate,44,,,95.3
2720,907,2023,Good,83,,,91.2
2721,907,2024,Good,66,,,92.7
2722,908,2022,Good,65,,,94.6
2723,908,2023,Requires Improvement,55,,,90.5
2724,908,2024,Requires Improvement,61,,,85.6
2725,909,2022,Outstanding,94,,,88.9
2726,909,2023,Requires Improvement,49,,,91.3
2727,909,2024,Good,69,,,94.2
2728,910,2022,Good,73,,,93.7
2729,910,2023,Good,74,,,96.3
2730,910,2024,Good,66,,,88.7
2731,911,2022,Good,67,,,89.8
2732,911,2023,Requires Improvement,64,,,87.3
2733,911,2024,Requires Improvement,45,,,96.7
2734,912,2022,Good,82,,,95.8
2735,912,2023,Requires Improvement,52,,,94.6
2736,912,2024,Outstanding,85,,,85.2
2737,913,2022,Good,84,,,91.6
2738,913,2023,Outstanding,100,,,95.2
2739,913,2024,Good,73,,,90.9
2740,914,2022,Good,71,,,85.1
2741,914,2023,Outstanding,90,,,98.3
2742,914,2024,Outstanding,88,,,90.6
2743,915,2022,Outstanding,95,,,96.5
2744,915,2023,Good,70,,,95.0
2745,915,2024,Outstanding,90,,,91.9
2746,916,2022,Good,73,,,86.9
2747,916,2023,Outstanding,97,,,96.9
2748,916,2024,Good,82,,,92.4
2749,917,2022,Good,67,,,88.6
2750,917,2023,Good,84,,,88.8
2751,917,2024,Requires Improvement,50,,,98.9
2752,918,2022,Outstanding,91,,,86.8
2753,918,2023,Good,74,,,90.9
2754,918,2024,Requires Improvement,57,,,86.7
2755,919,2022,Good,79,,,86.1
2756,919,2023,Good,68,,,95.7
2757,919,2024,Good,69,,,98.1
2758,920,2022,Requires Improvement,52,,,94.0
2759,920,2023,Good,75,,,95.0
2760,920,2024,Good,70,,,86.1
2761,921,2022,Good,76,,,96.6
2762,921,2023,Good,69,,,87.2
2763,921,2024,Outstanding,86,,,97.2
2764,922,2022,Inadequate,39,,,97.9
2765,922,2023,Good,80,,,96.2
2766,922,2024,Good,70,,,97.7
2767,923,2022,Good,84,,,94.6
2768,923,2023,Good,66,,,88.1
2769,923,2024,Good,76,,,94.1
2770,924,2022,Good,79,,,96.8
2771,924,2023,Good,69,,,95.3
2772,924,2024,Good,66,,,90.6
2773,925,2022,Outstanding,92,,,85.0
2774,925,2023,Requires Improvement,60,,,88.4
2775,925,2024,Good,77,,,91.8
2776,926,2022,Good,81,,,90.0
2777,926,2023,Good,80,,,98.4
2778,926,2024,Good,75,,,91.5
2779,927,2022,Good,72,,,89.7
2780,927,2023,Good,71,,,92.0
2781,927,2024,Inadequate,21,,,87.6
2782,928,2022,Good,83,,,97.8
2783,928,2023,Good,66,,,89.6
2784,928,2024,Good,74,,,94.5
2785,929,2022,Good,68,,,98.3
2786,929,2023,Outstanding,88,,,87.1
2787,929,2024,Good,66,,,91.5
2788,930,2022,Good,69,,,88.9
2789,930,2023,Outstanding,96,,,87.2
2790,930,2024,Good,69,,,95.6
2791,931,2022,Good,68,,,97.2
2792,931,2023,Good,79,,,87.1
2793,931,2024,Outstanding,85,,,85.9
2794,932,2022,Good,75,,,89.7
2795,932,2023,Good,79,,,97.2
2796,932,2024,Good,76,,,86.6
2797,933,2022,Requires Improvement,59,,,95.0
2798,933,2023,Requires Improvement,53,,,94.7
2799,933,2024,Good,81,,,92.9
2800,934,2022,Outstanding,100,,,98.3
2801,934,2023,Good,80,,,93.8
2802,934,2024,Good,81,,,85.7
2803,935,2022,Outstanding,90,,,98.7
2804,935,2023,Inadequate,38,,,96.9
2805,935,2024,Good,65,,,98.7
2806,936,2022,Outstanding,91,,,88.1
2807,936,2023,Outstanding,100,,,96.3
2808,936,2024,Outstanding,95,,,94.9
2809,937,2022,Good,65,,,98.9
2810,937,2023,Outstanding,91,,,85.8
2811,937,2024,Good,81,,,98.2
2812,938,2022,Requires Improvement,51,,,95.5
2813,938,2023,Good,68,,,96.6
2814,938,2024,Good,72,,,86.5
2815,939,2022,Requires Improvement,63,,,90.2
2816,939,2023,Good,73,,,92.7
2817,939,2024,Good,82,,,86.5
2818,940,2022,Good,80,,,94.8
2819,940,2023,Good,83,,,91.5
2820,940,2024,Outstanding,90,,,94.0
2821,941,2022,Outstanding,100,,,92.4
2822,941,2023,Good,69,,,97.7
2823,941,2024,Good,83,,,96.8
2824,942,2022,Good,83,,,86.3
2825,942,2023,Outstanding,90,,,85.4
2826,942,2024,Requires Improvement,59,,,92.9
2827,943,2022,Requires Improvement,46,,,95.8
2828,943,2023,Good,77,,,93.1
2829,943,2024,Requires Improvement,53,,,92.6
2830,944,2022,Good,79,,,94.1
2831,944,2023,Good,82,,,95.5
2832,944,2024,Good,73,,,88.8
2833,945,2022,Good,67,,,86.7
2834,945,2023,Good,66,,,86.5
2835,945,2024,Good,70,,,91.2
2836,946,2022,Inadequate,30,,,89.7
2837,946,2023,Good,65,,,95.3
2838,946,2024,Inadequate,43,,,85.7
2839,947,2022,Good,75,,,92.0
2840,947,2023,Outstanding,92,,,85.2
2841,947,2024,Outstanding,100,,,98.0
2842,948,2022,Requires Improvement,50,,,91.8
2843,948,2023,Requires Improvement,56,,,87.2
2844,948,2024,Good,70,,,91.8
2845,949,2022,Requires Improvement,49,,,88.4
2846,949,2023,Requires Improvement,53,,,88.1
2847,949,2024,Outstanding,97,,,90.4
2848,950,2022,Requires Improvement,62,,,87.2
2849,950,2023,Good,76,,,96.1
2850,950,2024,Good,79,,,91.2
2851,951,2022,Outstanding,93,,,90.7
2852,951,2023,Good,74,,,98.3
2853,951,2024,Requires Improvement,55,,,93.9
2854,952,2022,Good,66,,,93.6
2855,952,2023,Good,72,,,88.6
2856,952,2024,Good,78,,,95.9
2857,953,2022,Good,80,,,86.3
2858,953,2023,Good,77,,,96.0
2859,953,2024,Good,83,,,86.3
2860,954,2022,Good,71,,,90.5
2861,954,2023,Outstanding,92,,,95.6
2862,954,2024,Good,82,,,97.7
2863,955,2022,Outstanding,85,,,85.3
2864,955,2023,Good,80,,,92.6
2865,955,2024,Inadequate,23,,,98.9
2866,956,2022,Good,70,,,95.3
2867,956,2023,Good,73,,,86.0
2868,956,2024,Good,66,,,87.9
2869,957,2022,Outstanding,95,,,85.8
2870,957,2023,Good,84,,,87.8
2871,957,2024,Good,69,,,87.3
2872,958,2022,Inadequate,28,,,94.1
2873,958,2023,Requires Improvement,53,,,94.2
2874,958,2024,Good,74,,,95.8
2875,959,2022,Requires Improvement,50,,,91.2
2876,959,2023,Requires Improvement,64,,,96.7
2877,959,2024,Good,79,,,96.4
2878,960,2022,Good,79,,,97.9
2879,960,2023,Outstanding,94,,,85.3
2880,960,2024,Requires Improvement,62,,,90.4
2881,961,2022,Good,83,,,95.4
2882,961,2023,Outstanding,85,,,94.5
2883,961,2024,Good,71,,,91.6
2884,962,2022,Good,82,,,97.2
2885,962,2023,Outstanding,97,,,86.2
2886,962,2024,Good,75,,,98.7
2887,963,2022,Good,71,,,97.8
2888,963,2023,Good,81,,,97.0
2889,963,2024,Good,65,,,93.4
2890,964,2022,Outstanding,87,,,87.5
2891,964,2023,Outstanding,90,,,97.6
2892,964,2024,Good,82,,,86.6
2893,965,2022,Good,67,,,85.5
2894,965,2023,Requires Improvement,57,,,87.4
2895,965,2024,Good,68,,,93.5
2896,966,2022,Outstanding,98,,,86.8
2897,966,2023,Requires Improvement,61,,,97.1
2898,966,2024,Good,80,,,94.4
2899,967,2022,Good,70,,,97.4
2900,967,2023,Good,65,,,95.1
2901,967,2024,Outstanding,90,,,90.0
2902,968,2022,Good,66,,,85.6
2903,968,2023,Good,66,,,92.9
2904,968,2024,Outstanding,90,,,92.0
2905,969,2022,Good,69,,,89.1
2906,969,2023,Requires Improvement,57,,,94.2
2907,969,2024,Good,79,,,92.2
2908,970,2022,Outstanding,88,,,91.9
2909,970,2023,Good,73,,,85.7
2910,970,2024,Good,80,,,89.9
2911,971,2022,Good,78,,,97.4
2912,971,2023,Good,73,,,92.4
2913,971,2024,Good,68,,,95.0
2914,972,2022,Good,80,,,92.9
2915,972,2023,Requires Improvement,48,,,92.8
2916,972,2024,Good,67,,,93.7
2917,973,2022,Outstanding,93,,,98.9
2918,973,2023,Good,76,,,88.5
2919,973,2024,Good,67,,,97.7
2920,974,2022,Good,76,,,98.1
2921,974,2023,Good,76,,,93.9
2922,974,2024,Requires Improvement,51,,,94.7
2923,975,2022,Outstanding,88,,,85.7
2924,975,2023,Good,70,,,92.7
2925,975,2024,Good,84,,,93.6
2926,976,2022,Outstanding,95,,,91.6
2927,976,2023,Good,75,,,85.7
2928,976,2024,Requires Improvement,55,,,93.6
2929,977,2022,Requires Improvement,48,,,94.3
2930,977,2023,Requires Improvement,50,,,98.4
2931,977,2024,Outstanding,93,,,97.3
2932,978,2022,Good,83,,,96.3
2933,978,2023,Requires Improvement,45,,,88.5
2934,978,2024,Outstanding,95,,,92.6
2935,979,2022,Good,78,,,91.6
2936,979,2023,Good,72,,,93.7
2937,979,2024,Good,80,,,92.3
2938,980,2022,Good,79,,,89.5
2939,980,2023,Outstanding,91,,,92.6
2940,980,2024,Good,70,,,90.7
2941,981,2022,Good,74,,,85.2
2942,981,2023,Good,66,,,91.4
2943,981,2024,Good,69,,,87.4
2944,982,2022,Requires Improvement,48,,,92.0
2945,982,2023,Good,65,,,88.0
2946,982,2024,Outstanding,96,,,89.3
2947,983,2022,Outstanding,90,,,93.3
2948,983,2023,Requires Improvement,64,,,90.1
2949,983,2024,Good,75,,,95.5
2950,984,2022,Good,74,,,86.0
2951,984,2023,Good,83,,,87.5
2952,984,2024,Outstanding,92,,,96.7
2953,985,2022,Good,66,,,94.9
2954,985,2023,Outstanding,92,,,98.7
2955,985,2024,Requires Improvement,47,,,94.3
2956,986,2022,Good,81,,,93.9
2957,986,2023,Outstanding,92,,,98.0
2958,986,2024,Good,76,,,92.5
2959,987,2022,Good,66,,,91.6
2960,987,2023,Good,73,,,88.2
2961,987,2024,Good,68,,,91.8
2962,988,2022,Good,67,,,91.1
2963,988,2023,Good,67,,,97.3
2964,988,2024,Outstanding,93,,,89.6
2965,989,2022,Good,67,,,95.6
2966,989,2023,Good,83,,,98.6
2967,989,2024,Outstanding,90,,,90.9
2968,990,2022,Outstanding,100,,,90.0
2969,990,2023,Good,75,,,87.7
2970,990,2024,Good,84,,,94.3
2971,991,2022,Inadequate,36,,,96.7
2972,991,2023,Good,78,,,92.2
2973,991,2024,Outstanding,97,,,89.6
2974,992,2022,Outstanding,99,,,89.0
2975,992,2023,Good,80,,,87.7
2976,992,2024,Outstanding,100,,,94.0
2977,993,2022,Inadequate,44,,,89.5
2978,993,2023,Good,74,,,97.5
2979,993,2024,Requires Improvement,59,,,85.3
2980,994,2022,Outstanding,95,,,95.3
2981,994,2023,Good,81,,,94.4
2982,994,2024,Good,76,,,97.1
2983,995,2022,Good,72,,,98.0
2984,995,2023,Requires Improvement,56,,,89.3
2985,995,2024,Inadequate,22,,,95.2
2986,996,2022,Good,76,,,87.1
2987,996,2023,Good,67,,,98.0
2988,996,2024,Good,77,,,87.3
2989,997,2022,Good,84,,,92.9
2990,997,2023,Outstanding,86,,,96.5
2991,997,2024,Outstanding,89,,,85.4
2992,998,2022,Good,73,,,90.6
2993,998,2023,Good,78,,,95.1
2994,998,2024,Good,78,,,85.5
2995,999,2022,Inadequate,32,,,93.9
2996,999,2023,Good,71,,,97.1
2997,999,2024,Good,75,,,89.6
2998,1000,2022,Good,71,,,92.2
2999,1000,2023,Good,72,,,88.2
3000,1000,2024,Outstanding,92,,,94.1
3001,1001,2022,Good,74,,,92.2
3002,1001,2023,Requires Improvement,50,,,92.0
3003,1001,2024,Requires Improvement,50,,,95.4
3004,1002,2022,Requires Improvement,57,,,91.0
3005,1002,2023,Good,73,,,92.0
3006,1002,2024,Good,67,,,85.5
3007,1003,2022,Outstanding,89,,,96.8
3008,1003,2023,Requires Improvement,45,,,85.5
3009,1003,2024,Good,70,,,95.5
3010,1004,2022,Good,67,,,91.5
3011,1004,2023,Outstanding,97,,,96.1
3012,1004,2024,Good,84,,,97.9
3013,1005,2022,Good,67,,,90.5
3014,1005,2023,Inadequate,35,,,94.7
3015,1005,2024,Good,76,,,85.0
3016,1006,2022,Requires Improvement,64,,,95.7
3017,1006,2023,Requires Improvement,50,,,90.0
3018,1006,2024,Good,69,,,86.9
3019,1007,2022,Requires Improvement,48,,,90.1
3020,1007,2023,Good,71,,,91.4
3021,1007,2024,Inadequate,25,,,98.7
3022,1008,2022,Outstanding,99,,,97.1
3023,1008,2023,Good,68,,,90.3
3024,1008,2024,Good,84,,,95.5
3025,1009,2022,Outstanding,85,,,86.5
3026,1009,2023,Good,80,,,97.4
3027,1009,2024,Outstanding,99,,,91.5
3028,1010,2022,Requires Improvement,54,,,89.3
3029,1010,2023,Outstanding,92,,,89.1
3030,1010,2024,Good,77,,,88.7
3031,1011,2022,Outstanding,95,,,85.1
3032,1011,2023,Good,71,,,86.3
3033,1011,2024,Outstanding,91,,,88.1
3034,1012,2022,Requires Improvement,52,,,88.8
3035,1012,2023,Good,70,,,86.4
3036,1012,2024,Good,67,,,93.9
3037,1013,2022,Good,72,,,91.3
3038,1013,2023,Outstanding,88,,,90.3
3039,1013,2024,Good,78,,,94.7
3040,1014,2022,Good,83,,,92.8
3041,1014,2023,Requires Improvement,51,,,93.5
3042,1014,2024,Good,71,,,98.3
3043,1015,2022,Outstanding,97,,,85.4
3044,1015,2023,Good,74,,,94.7
3045,1015,2024,Requires Improvement,58,,,88.0
3046,1016,2022,Good,76,,,94.2
3047,1016,2023,Inadequate,22,,,87.0
3048,1016,2024,Good,83,,,96.3
3049,1017,2022,Good,83,,,95.0
3050,1017,2023,Good,75,,,87.7
3051,1017,2024,Requires Improvement,63,,,90.1
3052,1018,2022,Requires Improvement,47,,,95.8
3053,1018,2023,Good,73,,,93.0
3054,1018,2024,Good,75,,,96.1
3055,1019,2022,Good,74,,,98.6
3056,1019,2023,Good,83,,,92.9
3057,1019,2024,Good,69,,,95.8
3058,1020,2022,Outstanding,89,,,85.5
3059,1020,2023,Good,81,,,92.6
3060,1020,2024,Good,79,,,86.0
3061,1021,2022,Good,78,,,85.3
3062,1021,2023,Good,69,,,85.9
3063,1021,2024,Requires Improvement,48,,,96.3
3064,1022,2022,Outstanding,94,,,90.7
3065,1022,2023,Good,80,,,90.0
3066,1022,2024,Outstanding,86,,,92.4
3067,1023,2022,Good,75,,,89.2
3068,1023,2023,Good,75,,,94.9
3069,1023,2024,Requires Improvement,61,,,90.4
3070,1024,2022,Outstanding,90,,,93.6
3071,1024,2023,Requires Improvement,55,,,96.3
3072,1024,2024,Good,68,,,91.4
3073,1025,2022,Outstanding,97,,,92.0
3074,1025,2023,Good,69,,,93.7
3075,1025,2024,Good,78,,,95.6
3076,1026,2022,Good,79,,,98.9
3077,1026,2023,Good,73,,,94.5
3078,1026,2024,Good,69,,,95.0
3079,1027,2022,Good,81,,,98.5
3080,1027,2023,Inadequate,44,,,95.2
3081,1027,2024,Requires Improvement,63,,,94.3
3082,1028,2022,Good,75,,,86.2
3083,1028,2023,Requires Improvement,49,,,85.8
3084,1028,2024,Good,65,,,85.6
3085,1029,2022,Good,65,,,94.6
3086,1029,2023,Good,69,,,91.5
3087,1029,2024,Good,70,,,90.1
3088,1030,2022,Good,70,,,91.4
3089,1030,2023,Good,71,,,92.8
3090,1030,2024,Outstanding,97,,,95.7
3091,1031,2022,Outstanding,89,,,89.7
3092,1031,2023,Good,71,,,89.3
3093,1031,2024,Good,72,,,97.6
3094,1032,2022,Good,69,,,97.5
3095,1032,2023,Good,65,,,86.0
3096,1032,2024,Requires Improvement,58,,,88.6
3097,1033,2022,Good,65,,,88.5
3098,1033,2023,Outstanding,95,,,95.4
3099,1033,2024,Requires Improvement,47,,,92.6
3100,1034,2022,Good,66,,,88.0
3101,1034,2023,Good,66,,,96.4
3102,1034,2024,Outstanding,85,,,88.9
3103,1035,2022,Good,71,,,85.5
3104,1035,2023,Good,83,,,92.6
3105,1035,2024,Good,83,,,97.5
3106,1036,2022,Good,73,,,85.6
3107,1036,2023,Good,78,,,94.8
3108,1036,2024,Outstanding,100,,,97.3
3109,1037,2022,Good,74,,,94.3
3110,1037,2023,Good,75,,,92.3
3111,1037,2024,Good,70,,,89.9
3112,1038,2022,Good,79,,,90.5
3113,1038,2023,Good,75,,,90.1
3114,1038,2024,Good,74,,,89.4
3115,1039,2022,Outstanding,90,,,91.9
3116,1039,2023,Good,67,,,93.4
3117,1039,2024,Outstanding,96,,,86.8
3118,1040,2022,Good,79,,,89.4
3119,1040,2023,Good,70,,,95.7
3120,1040,2024,Outstanding,98,,,90.4
3121,1041,2022,Good,76,,,87.4
3122,1041,2023,Good,68,,,98.7
3123,1041,2024,Good,79,,,86.1
3124,1042,2022,Good,65,,,95.2
3125,1042,2023,Good,75,,,91.4
3126,1042,2024,Good,84,,,88.1
3127,1043,2022,Outstanding,86,,,89.1
3128,1043,2023,Good,77,,,95.0
3129,1043,2024,Good,69,,,95.6
3130,1044,2022,Inadequate,35,,,89.7
3131,1044,2023,Good,71,,,95.2
3132,1044,2024,Good,74,,,97.8
3133,1045,2022,Inadequate,40,,,91.0
3134,1045,2023,Outstanding,98,,,89.5
3135,1045,2024,Good,81,,,87.0
3136,1046,2022,Requires Improvement,58,,,98.9
3137,1046,2023,Good,77,,,97.0
3138,1046,2024,Requires Improvement,63,,,98.8
3139,1047,2022,Good,82,,,93.0
3140,1047,2023,Good,65,,,94.0
3141,1047,2024,Good,81,,,98.0
3142,1048,2022,Inadequate,23,,,97.9
3143,1048,2023,Good,74,,,93.9
3144,1048,2024,Outstanding,91,,,90.7
3145,1049,2022,Good,68,,,93.7
3146,1049,2023,Good,65,,,89.4
3147,1049,2024,Outstanding,96,,,98.3
3148,1050,2022,Good,68,,,85.6
3149,1050,2023,Requires Improvement,64,,,93.8
3150,1050,2024,Outstanding,97,,,96.1
3151,1051,2022,Good,77,,,97.4
3152,1051,2023,Outstanding,85,,,85.9
3153,1051,2024,Outstanding,99,,,96.7
3154,1052,2022,Good,65,,,96.5
3155,1052,2023,Good,78,,,92.1
3156,1052,2024,Good,76,,,95.6
3157,1053,2022,Outstanding,93,,,87.6
3158,1053,2023,Good,76,,,93.9
3159,1053,2024,Inadequate,44,,,86.4
3160,1054,2022,Good,80,,,90.8
3161,1054,2023,Outstanding,93,,,88.5
3162,1054,2024,Good,77,,,97.3
3163,1055,2022,Good,67,,,93.5
3164,1055,2023,Requires Improvement,59,,,86.2
3165,1055,2024,Good,69,,,94.3
3166,1056,2022,Outstanding,88,,,85.5
3167,1056,2023,Good,80,,,95.9
3168,1056,2024,Outstanding,99,,,90.1
3169,1057,2022,Good,68,,,98.1
3170,1057,2023,Good,66,,,96.3
3171,1057,2024,Good,74,,,92.1
3172,1058,2022,Good,66,,,89.5
3173,1058,2023,Good,71,,,98.9
3174,1058,2024,Requires Improvement,59,,,86.9
3175,1059,2022,Requires Improvement,46,,,94.0
3176,1059,2023,Good,77,,,87.9
3177,1059,2024,Good,67,,,92.4
3178,1060,2022,Good,79,,,97.2
3179,1060,2023,Good,83,,,92.5
3180,1060,2024,Good,71,,,89.9
3181,1061,2022,Good,74,,,97.9
3182,1061,2023,Good,71,,,86.5
3183,1061,2024,Outstanding,88,,,87.1
3184,1062,2022,Good,79,,,85.0
3185,1062,2023,Requires Improvement,63,,,92.0
3186,1062,2024,Good,68,,,88.3
3187,1063,2022,Good,65,,,98.1
3188,1063,2023,Good,65,,,91.3
3189,1063,2024,Requires Improvement,53,,,95.5
3190,1064,2022,Good,82,,,96.7
3191,1064,2023,Good,69,,,93.8
3192,1064,2024,Good,78,,,92.7
3193,1065,2022,Outstanding,87,,,89.1
3194,1065,2023,Good,72,,,95.6
3195,1065,2024,Good,65,,,95.9
3196,1066,2022,Good,65,,,96.5
3197,1066,2023,Good,82,,,96.9
3198,1066,2024,Good,76,,,94.3
3199,1067,2022,Good,75,,,92.5
3200,1067,2023,Outstanding,89,,,87.3
3201,1067,2024,Good,77,,,94.6
3202,1068,2022,Outstanding,86,,,90.9
3203,1068,2023,Good,80,,,86.8
3204,1068,2024,Outstanding,91,,,95.5
3205,1069,2022,Good,74,,,88.6
3206,1069,2023,Good,68,,,95.0
3207,1069,2024,Good,77,,,91.2
3208,1070,2022,Good,69,,,85.9
3209,1070,2023,Good,82,,,87.7
3210,1070,2024,Good,73,,,89.1
3211,1071,2022,Good,80,,,86.4
3212,1071,2023,Good,81,,,88.6
3213,1071,2024,Good,76,,,99.0
3214,1072,2022,Outstanding,92,,,91.4
3215,1072,2023,Good,71,,,94.6
3216,1072,2024,Good,79,,,86.8
3217,1073,2022,Good,81,,,90.9
3218,1073,2023,Good,81,,,96.7
3219,1073,2024,Good,71,,,87.3
3220,1074,2022,Requires Improvement,52,,,89.7
3221,1074,2023,Outstanding,90,,,91.3
3222,1074,2024,Good,77,,,94.0
3223,1075,2022,Outstanding,92,,,92.2
3224,1075,2023,Good,68,,,88.1
3225,1075,2024,Good,65,,,89.8
3226,1076,2022,Requires Improvement,60,,,95.2
3227,1076,2023,Outstanding,90,,,96.0
3228,1076,2024,Good,70,,,98.7
3229,1077,2022,Requires Improvement,46,,,95.3
3230,1077,2023,Outstanding,89,,,88.0
3231,1077,2024,Inadequate,24,,,98.5
3232,1078,2022,Inadequate,26,,,88.2
3233,1078,2023,Good,80,,,94.0
3234,1078,2024,Good,76,,,97.9
3235,1079,2022,Good,76,,,96.7
3236,1079,2023,Good,69,,,86.4
3237,1079,2024,Good,78,,,88.4
3238,1080,2022,Outstanding,97,,,90.8
3239,1080,2023,Good,71,,,90.7
3240,1080,2024,Good,77,,,95.2
3241,1081,2022,Requires Improvement,64,,,86.0
3242,1081,2023,Good,82,,,94.7
3243,1081,2024,Good,68,,,96.8
3244,1082,2022,Good,74,,,89.1
3245,1082,2023,Good,75,,,88.5
3246,1082,2024,Outstanding,97,,,92.0
3247,1083,2022,Outstanding,95,,,93.1
3248,1083,2023,Requires Improvement,49,,,92.6
3249,1083,2024,Outstanding,97,,,86.5
3250,1084,2022,Requires Improvement,57,,,88.2
3251,1084,2023,Good,70,,,96.1
3252,1084,2024,Good,84,,,86.1
3253,1085,2022,Good,68,,,90.3
3254,1085,2023,Outstanding,99,,,91.4
3255,1085,2024,Good,73,,,94.3
3256,1086,2022,Outstanding,93,,,97.4
3257,1086,2023,Requires Improvement,58,,,90.2
3258,1086,2024,Good,80,,,90.6
3259,1087,2022,Outstanding,90,,,98.0
3260,1087,2023,Good,73,,,98.7
3261,1087,2024,Requires Improvement,59,,,90.0
3262,1088,2022,Good,68,,,87.8
3263,1088,2023,Good,76,,,90.8
3264,1088,2024,Good,71,,,88.1
3265,1089,2022,Good,75,,,90.9
3266,1089,2023,Good,75,,,94.7
3267,1089,2024,Outstanding,91,,,96.8
3268,1090,2022,Good,74,,,91.8
3269,1090,2023,Outstanding,98,,,91.3
3270,1090,2024,Inadequate,31,,,94.4
3271,1091,2022,Good,70,,,88.8
3272,1091,2023,Requires Improvement,51,,,88.2
3273,1091,2024,Requires Improvement,53,,,86.4
3274,1092,2022,Good,83,,,96.8
3275,1092,2023,Good,71,,,92.1
3276,1092,2024,Outstanding,90,,,96.9
3277,1093,2022,Outstanding,94,,,94.0
3278,1093,2023,Good,80,,,98.4
3279,1093,2024,Good,70,,,93.6
3280,1094,2022,Good,72,,,86.2
3281,1094,2023,Good,77,,,94.6
3282,1094,2024,Good,79,,,94.7
3283,1095,2022,Requires Improvement,53,,,95.9
3284,1095,2023,Good,78,,,96.7
3285,1095,2024,Requires Improvement,51,,,86.8
3286,1096,2022,Good,82,,,86.2
3287,1096,2023,Outstanding,93,,,88.5
3288,1096,2024,Outstanding,89,,,90.5
3289,1097,2022,Good,67,,,92.1
3290,1097,2023,Good,66,,,95.0
3291,1097,2024,Good,83,,,92.8
3292,1098,2022,Good,65,,,89.9
3293,1098,2023,Good,83,,,85.9
3294,1098,2024,Good,83,,,93.2
3295,1099,2022,Good,84,,,92.5
3296,1099,2023,Good,68,,,96.9
3297,1099,2024,Requires Improvement,54,,,87.4
3298,1100,2022,Outstanding,89,,,87.0
3299,1100,2023,Good,65,,,89.2
3300,1100,2024,Outstanding,90,,,96.7
3301,1101,2022,Good,75,,,96.9
3302,1101,2023,Good,81,,,92.9
3303,1101,2024,Good,71,,,94.1
3304,1102,2022,Outstanding,88,,,85.7
3305,1102,2023,Good,79,,,94.6
3306,1102,2024,Good,67,,,92.8
3307,1103,2022,Inadequate,21,,,85.4
3308,1103,2023,Good,83,,,98.0
3309,1103,2024,Good,66,,,96.7
3310,1104,2022,Outstanding,89,,,92.6
3311,1104,2023,Good,83,,,93.0
3312,1104,2024,Good,79,,,97.6
3313,1105,2022,Good,72,,,86.4
3314,1105,2023,Good,81,,,86.0
3315,1105,2024,Good,78,,,91.2
3316,1106,2022,Outstanding,89,,,95.3
3317,1106,2023,Good,79,,,93.4
3318,1106,2024,Inadequate,30,,,88.9
